source_id,x_ref,y_ref,filename,flux,flux_err,mag,mag_err,snr,sky_bkg,temporal_snr
110,982.451245,507.872269,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,12571.458319,115.866728,-10.248464,0.010007,108.499295,10.868886,29.503975
111,998.865836,508.470747,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,24078.540337,157.781565,-10.954075,0.007114,152.606804,10.395770,30.640847
113,800.264734,517.259629,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,9993.042467,100.806087,-9.999244,0.010952,99.131340,2.149543,27.120522
114,695.147451,533.609906,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,22026.294546,150.380235,-10.857354,0.007412,146.470675,7.485637,34.767266
115,735.996240,536.440894,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,396336.240374,633.378719,-13.995159,0.001735,625.749221,61.527541,37.211708
116,556.986903,545.326144,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,8286.937722,91.625146,-9.795985,0.012004,90.443924,1.378023,26.527574
118,490.717961,554.914957,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,2863.629969,53.897500,-8.642292,0.020434,53.131035,0.525982,10.720318
120,591.132364,565.463092,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,2498.359826,53.545483,-8.494137,0.023269,46.658647,4.695185,9.483848
121,598.795626,566.307381,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,3436.639575,63.184084,-8.840335,0.019961,54.390906,7.073978,15.572088
127,559.995377,603.186712,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,15236.893414,125.667898,-10.457241,0.008954,121.247301,7.073190,31.977026
129,625.151185,608.589160,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,5958.524678,80.476262,-9.437847,0.014664,74.040773,6.594160,21.204629
131,562.969877,622.295466,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,1545.887276,44.569822,-7.972945,0.031302,34.684619,5.609661,7.499083
136,624.762207,663.663230,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,345802.055843,591.598468,-13.847069,0.001857,584.521554,53.306614,35.766197
139,752.616559,679.204746,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,3636.736818,63.099246,-8.901780,0.018837,57.635186,4.389851,16.053877
142,556.862636,699.810853,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,3864.092148,66.769636,-8.967619,0.018760,57.871997,7.564216,14.653830
143,548.416241,708.470547,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,12159.642037,112.586029,-10.212302,0.010052,108.003116,6.569559,34.332634
144,867.534533,708.067848,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,125808.279230,357.232516,-12.749273,0.003083,352.174770,23.004784,33.457908
147,474.579304,721.118435,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,8762.107482,94.496957,-9.856521,0.011709,92.723700,2.133535,27.754673
148,636.329879,730.614106,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,20020.583296,142.625581,-10.753692,0.007734,140.371616,4.093123,36.916647
158,895.933694,787.631681,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,7142.333753,86.983596,-9.634600,0.013222,82.111272,5.396145,27.533406
159,903.505113,789.274386,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,6004.109787,81.575052,-9.446122,0.014751,73.602279,8.280887,24.367595
160,596.654366,791.134479,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,5542.121125,77.991125,-9.359190,0.015278,71.060921,6.881788,16.723134
162,600.060773,802.913741,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,5452.610709,78.264542,-9.341511,0.015584,69.668979,8.565436,19.947202
164,721.182150,812.275056,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,7527.479154,88.193823,-9.691624,0.012720,85.351546,3.191646,24.820697
165,721.172688,812.632289,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,7577.137926,88.153372,-9.698763,0.012631,85.954034,2.468545,24.645710
167,884.570110,839.818923,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,26930.739424,165.650051,-11.075621,0.006678,162.576101,6.483335,33.709347
168,840.205199,848.419088,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,23759.338665,155.113066,-10.939586,0.007088,153.174321,3.828945,34.175653
169,536.352992,857.679117,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,6120.147590,79.266487,-9.466905,0.014062,77.209775,2.075741,21.547846
170,477.678252,861.365206,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,5870.634341,78.337926,-9.421713,0.014488,74.939874,3.389317,21.292599
26,927.872584,110.366658,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,4151.694247,66.196709,-9.045563,0.017311,62.717532,2.932399,18.417756
28,880.774087,114.162490,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,217760.845988,469.967915,-13.344949,0.002343,463.352581,39.584951,32.544735
33,661.146847,140.675554,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,3790.121976,62.843608,-8.946633,0.018002,60.310381,2.026961,13.471763
35,920.147012,150.744441,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,8295.139850,92.554202,-9.797059,0.012114,89.624670,3.452267,27.880577
36,602.787340,156.858526,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,7143.914809,85.621670,-9.634841,0.013012,83.435827,2.382938,23.985381
37,619.092573,169.192742,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,23914.886855,156.041857,-10.946671,0.007084,153.259436,5.528077,35.520932
38,861.541665,174.131087,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,12161.403361,111.511852,-10.212459,0.009955,109.059289,3.482180,30.230752
39,752.288649,185.149594,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,18575.123920,136.945690,-10.672329,0.008004,135.638616,2.279076,35.489998
42,984.056857,194.802823,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,13766.944294,117.814767,-10.347094,0.009291,116.852452,1.443534,30.567383
43,709.591071,197.689768,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,3864.771484,62.802684,-8.967810,0.017643,61.538317,1.011024,12.913045
44,783.202627,197.475437,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,9682.475678,100.654280,-9.964966,0.011286,96.195370,5.714406,27.988459
46,1021.336599,198.855772,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,3383.584676,62.315932,-8.823443,0.019995,54.297265,6.362260,11.448276
48,781.060079,218.363857,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,42884.977056,208.994410,-11.580763,0.005291,205.196767,10.105526,33.076620
49,693.721337,227.404655,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,3471.674980,65.084775,-8.851348,0.020354,53.340815,9.732044,14.106253
50,730.079827,228.391431,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,82001.120453,288.721533,-12.284549,0.003823,284.014565,17.303365,33.267232
52,690.408579,240.121202,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,70767.712826,269.064755,-12.124588,0.004128,263.013685,20.729990,32.130120
53,798.536890,245.189648,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,206705.513829,457.409101,-13.288380,0.002402,451.905119,32.054715,33.275523
54,699.575507,247.488966,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,5699.774147,81.266922,-9.389644,0.015480,70.136459,11.516941,20.796725
55,971.758026,250.749483,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,21392.402786,147.543018,-10.825649,0.007488,144.990953,4.794248,33.916835
57,476.093045,262.935867,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,4463.142922,67.396401,-9.124102,0.016395,66.222274,-1.007538,19.724505
61,523.837408,274.775367,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,12215.452002,111.741416,-10.217274,0.009931,109.318930,3.446557,30.763132
62,601.971377,274.797518,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,7272.500989,87.101604,-9.654209,0.013003,83.494455,4.000372,22.902188
63,654.947372,278.607470,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,131.030666,12.834070,-5.293432,0.106341,10.209596,-0.428861,-0.556471
65,491.589729,290.376736,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,3318.673387,59.787395,-8.802411,0.019559,55.507911,3.257701,18.584366
66,971.391629,296.483783,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,4848.055435,70.010252,-9.213919,0.015678,69.247793,0.679655,16.719147
67,734.048937,323.039327,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,3588.589331,60.660188,-8.887309,0.018352,59.158889,1.159527,15.682778
68,831.618730,323.633753,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,41228.358276,204.545615,-11.537990,0.005386,201.560705,7.773767,35.285758
69,776.776133,327.813485,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,11862.232902,109.442574,-10.185416,0.010017,108.387737,1.469879,29.259557
74,490.871494,349.623684,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,9080.794797,96.317879,-9.895310,0.011516,94.279430,2.499867,27.491106
76,620.951135,366.873331,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,7165.867008,84.848877,-9.638172,0.012855,84.454471,0.426089,25.049351
77,714.500371,367.262238,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,253394.367662,506.399606,-13.509492,0.002170,500.384211,38.785341,35.858587
80,586.172221,384.419070,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,7272.341387,86.080093,-9.654186,0.012851,84.483428,-1.749954,21.288307
90,728.666796,429.458096,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,2028.007395,47.714360,-8.267674,0.025544,42.503083,3.165945,10.620118
91,512.694747,435.306667,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,177985.239201,424.497350,-13.125960,0.002589,419.284689,28.173745,34.902970
93,678.107698,437.830830,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,12126.690387,112.441856,-10.209356,0.010067,107.848543,6.576035,32.134652
94,994.323599,440.576177,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,119702.380515,348.467023,-12.695257,0.003161,343.511359,21.987386,32.964149
96,587.876644,442.248962,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,3277.470433,57.754938,-8.788847,0.019132,56.747882,-0.740547,13.806497
97,844.084918,443.403811,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,35517.182112,190.688991,-11.376096,0.005829,186.257119,10.760266,35.039058
98,469.303013,443.346165,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,2334.780924,50.808400,-8.420615,0.023626,45.952656,3.141242,12.154679
99,689.246302,446.742537,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,35095.321013,190.071936,-11.363123,0.005880,184.642308,13.140084,35.945976
100,701.171630,458.045416,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,4752.048173,72.477451,-9.192202,0.016559,65.565885,6.378073,16.510437
103,502.408226,462.164632,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,50761.329020,227.310103,-11.763832,0.004862,223.313123,11.568070,35.334207
104,624.225783,467.795881,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,5694.697100,76.635693,-9.388677,0.014611,74.308679,2.270597,22.144198
105,842.598499,467.433752,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,66550.973257,259.615386,-12.057886,0.004235,256.344488,10.812038,33.198749
106,959.025472,467.798575,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,34858.973540,188.459448,-11.355786,0.005870,184.968034,8.377788,35.941031
109,728.594648,506.717854,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,12769.758440,114.083299,-10.265457,0.009699,111.933636,3.122502,29.999679
110,982.451245,507.872269,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,12273.656319,114.080857,-10.222435,0.010091,107.587343,9.431976,29.503975
111,998.865836,508.470747,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,24934.691417,159.704728,-10.992010,0.006954,156.129951,7.269036,30.640847
113,800.264734,517.259629,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,10715.544656,105.119489,-10.075036,0.010651,101.936803,4.259780,27.120522
114,695.147451,533.609906,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,22267.969240,151.044604,-10.869202,0.007364,147.426447,6.958294,34.767266
115,735.996240,536.440894,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,397406.546281,634.245821,-13.998088,0.001733,626.581261,61.894916,37.211708
116,556.986903,545.326144,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,8204.249056,92.107426,-9.785097,0.012189,89.072613,3.559072,26.527574
118,490.717961,554.914957,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,2931.581368,54.916281,-8.667755,0.020338,53.382737,1.072279,10.720318
120,591.132364,565.463092,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,2368.959792,53.499316,-8.436394,0.024519,44.280189,6.279834,9.483848
121,598.795626,566.307381,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,3650.728436,64.161776,-8.905949,0.019081,56.898806,5.933360,15.572088
127,559.995377,603.186712,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,15867.347451,126.885020,-10.501261,0.008682,125.052961,2.959784,31.977026
129,625.151185,608.589160,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,5638.472629,77.169167,-9.377904,0.014859,73.066393,4.031174,21.204629
131,562.969877,622.295466,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,1738.597796,42.433121,-8.100498,0.026498,40.972659,0.789051,7.499083
136,624.762207,663.663230,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,346898.839244,592.446315,-13.850507,0.001854,585.536327,52.123845,35.766197
139,752.616559,679.204746,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,4444.832595,67.197113,-9.119639,0.016414,66.146184,0.899153,16.053877
142,556.862636,699.810853,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,4008.469387,67.008981,-9.007446,0.018149,59.819883,6.133630,14.653830
143,548.416241,708.470547,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,11862.040607,111.666645,-10.185399,0.010221,106.227250,7.733644,34.332634
144,867.534533,708.067848,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,125366.894501,356.288933,-12.745457,0.003086,351.868618,20.052368,33.457908
147,474.579304,721.118435,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,8580.288535,93.930730,-9.833755,0.011885,91.346980,3.090069,27.754673
148,636.329879,730.614106,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,19470.649406,140.291055,-10.723451,0.007823,138.787532,2.685655,36.916647
158,895.933694,787.631681,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,7486.816539,88.541755,-9.685743,0.012840,84.556902,4.492319,27.533406
159,903.505113,789.274386,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,6008.153263,80.641563,-9.446853,0.014572,74.504425,6.301370,24.367595
160,596.654366,791.134479,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,6143.586884,81.047856,-9.471055,0.014323,75.801967,5.413407,16.723134
162,600.060773,802.913741,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,5537.181498,76.629144,-9.358222,0.015025,72.259472,4.263369,19.947202
164,721.182150,812.275056,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,7459.590871,86.617074,-9.681788,0.012607,86.121483,0.546558,24.820697
165,721.172688,812.632289,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,7520.054129,86.743850,-9.690552,0.012524,86.692649,-0.056548,24.645710
167,884.570110,839.818923,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,26889.012594,165.224573,-11.073937,0.006671,162.742213,5.222152,33.709347
168,840.205199,848.419088,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,22983.020472,153.289303,-10.903518,0.007241,149.932318,6.551962,34.175653
169,536.352992,857.679117,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,6280.654558,80.965265,-9.495012,0.013996,77.572210,3.497838,21.547846
170,477.678252,861.365206,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,5753.310000,78.504283,-9.399794,0.014814,73.286575,5.215347,21.292599
26,927.872584,110.366658,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,4511.980650,67.365518,-9.135918,0.016210,66.977599,-0.332727,18.417756
28,880.774087,114.162490,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,215875.964727,468.013596,-13.335511,0.002354,461.260029,40.244064,32.544735
33,661.146847,140.675554,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,3769.868475,61.812491,-8.940815,0.017802,60.988781,-0.648278,13.471763
35,920.147012,150.744441,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,8120.546407,91.129484,-9.773963,0.012184,89.109979,2.343225,27.880577
36,602.787340,156.858526,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,6765.873692,82.984368,-9.575810,0.013316,81.531906,1.534656,23.985381
37,619.092573,169.192742,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,23211.973706,153.138135,-10.914280,0.007163,151.575397,3.047050,35.520932
38,861.541665,174.131087,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,12068.834497,110.275066,-10.204163,0.009920,109.443004,1.168269,30.230752
39,752.288649,185.149594,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,17842.012786,134.188956,-10.628610,0.008165,132.961857,2.096556,35.489998
42,984.056857,194.802823,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,13433.655102,116.464400,-10.320485,0.009413,115.345591,1.659049,30.567383
43,709.591071,197.689768,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,3286.484559,58.764083,-8.791829,0.019413,55.926757,-2.122908,12.913045
44,783.202627,197.475437,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,9414.522301,98.426708,-9.934496,0.011351,95.650078,3.479693,27.988459
46,1021.336599,198.855772,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,3677.878064,62.040380,-8.913993,0.018314,59.282004,2.178904,11.448276
48,781.060079,218.363857,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,42094.401245,206.765428,-11.560561,0.005333,203.585297,8.372074,33.076620
49,693.721337,227.404655,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,2941.830607,60.584272,-8.671544,0.022359,48.557662,9.277122,14.106253
50,730.079827,228.391431,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,80606.827687,285.794082,-12.265930,0.003849,282.045125,13.641865,33.267232
52,690.408579,240.121202,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,70560.241192,268.299241,-12.121400,0.004128,262.990834,18.134009,32.130120
53,798.536890,245.189648,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,202098.610311,452.501024,-13.263908,0.002431,446.625752,33.849919,33.275523
54,699.575507,247.488966,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,5482.706396,80.469940,-9.347487,0.015935,68.133596,12.639511,20.796725
55,971.758026,250.749483,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,21411.014869,147.155782,-10.826593,0.007462,145.498971,3.104278,33.916835
57,476.093045,262.935867,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,4474.231660,67.389307,-9.126796,0.016352,66.393793,-0.854178,19.724505
61,523.837408,274.775367,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,12004.271912,111.050562,-10.198340,0.010044,108.097354,4.175658,30.763132
62,601.971377,274.797518,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,6963.581729,85.338792,-9.607082,0.013305,81.599254,4.063259,22.902188
63,654.947372,278.607470,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,125.061131,16.901162,-5.242806,0.146725,7.399558,-2.044672,-0.556471
65,491.589729,290.376736,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,3682.594229,61.968637,-8.915385,0.018270,59.426743,2.005578,18.584366
66,971.391629,296.483783,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,4341.617759,67.123353,-9.094129,0.016785,64.681182,2.087180,16.719147
67,734.048937,323.039327,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,3516.800182,59.326205,-8.865369,0.018315,59.279035,-0.035631,15.682778
68,831.618730,323.633753,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,40364.332790,202.719705,-11.514994,0.005453,199.114007,9.306694,35.285758
69,776.776133,327.813485,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,11234.432461,106.145449,-10.126378,0.010258,105.839982,0.412834,29.259557
74,490.871494,349.623684,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,9025.484277,95.595907,-9.888676,0.011499,94.412874,1.439947,27.491106
76,620.951135,366.873331,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,6938.781563,83.362715,-9.603208,0.013044,83.236032,0.134462,25.049351
77,714.500371,367.262238,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,251489.815618,504.739197,-13.501301,0.002179,498.256956,41.658377,35.858587
80,586.172221,384.419070,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,6404.277820,80.887038,-9.516175,0.013713,79.175576,-1.762610,21.288307
90,728.666796,429.458096,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,2752.993974,52.868611,-8.599513,0.020850,52.072372,0.535984,10.620118
91,512.694747,435.306667,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,175697.814699,422.026489,-13.111916,0.002608,416.319400,30.666519,34.902970
93,678.107698,437.830830,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,12193.596605,112.000514,-10.215330,0.009972,108.870898,4.462941,32.134652
94,994.323599,440.576177,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,118464.880500,346.463814,-12.683974,0.003175,341.925695,20.019066,32.964149
96,587.876644,442.248962,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,3358.198635,59.009331,-8.815266,0.019078,56.909621,-1.577575,13.806497
97,844.084918,443.403811,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,35194.995838,189.781290,-11.366202,0.005854,185.450293,10.465291,35.039058
98,469.303013,443.346165,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,2759.621628,54.901286,-8.602124,0.021599,50.265154,3.240772,12.154679
99,689.246302,446.742537,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,34661.492516,188.651420,-11.349618,0.005909,183.733007,11.813952,35.945976
100,701.171630,458.045416,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,4497.245970,68.170168,-9.132367,0.016457,65.970880,1.908915,16.510437
103,502.408226,462.164632,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,50093.229842,225.747348,-11.749448,0.004893,221.899527,11.059809,35.334207
104,624.225783,467.795881,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,5671.588697,76.142414,-9.384262,0.014576,74.486589,-1.605281,22.144198
105,842.598499,467.433752,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,66024.438801,258.889853,-12.049262,0.004257,255.029071,12.726247,33.198749
106,959.025472,467.798575,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,34071.222343,186.662400,-11.330969,0.005948,182.528577,9.824691,35.941031
109,728.594648,506.717854,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,12680.694858,114.514508,-10.257858,0.009805,110.734396,5.511571,29.999679
110,982.451245,507.872269,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,12504.759146,113.274147,-10.242688,0.009835,110.393761,4.154240,29.503975
111,998.865836,508.470747,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,24430.394022,157.314424,-10.969826,0.006991,155.296593,4.041694,30.640847
113,800.264734,517.259629,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,9978.678451,100.201494,-9.997683,0.010902,99.586125,-0.785090,27.120522
114,695.147451,533.609906,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,22102.271852,149.528663,-10.861092,0.007345,147.812944,3.266486,34.767266
115,735.996240,536.440894,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,391578.492606,629.721253,-13.982047,0.001746,621.828295,63.284632,37.211708
116,556.986903,545.326144,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,8197.410922,91.525385,-9.784192,0.012122,89.564342,2.285277,26.527574
118,490.717961,554.914957,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,2312.817898,48.893546,-8.410354,0.022952,47.303133,0.990083,10.720318
120,591.132364,565.463092,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,1870.155105,49.128571,-8.179694,0.028521,38.066548,6.919565,9.483848
